profile_id,opportunity_id,company_name,program_name,chat_message,major,city,skills,interest,program_type,work_mode,target_score,predicted_score,score_difference,absolute_difference,rank_by_rubric,rank_by_ml
ce-network-dhahran,7,Digital Government Authority (DGA),Maidan Cooperative Training Program,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,47.033995958584136,7.033995958584136,7.033995958584136,105,120
ce-network-dhahran,13,Bupa Arabia,Cooperative Training Program,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,46.27310651688954,6.273106516889541,6.273106516889541,106,139
ce-network-dhahran,15,Local Content and Government Procurement Authority (LCGPA),COOP Training (role posting),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,47.033995958584136,7.033995958584136,7.033995958584136,107,122
ce-network-dhahran,18,Bain & Company,COOP Training Program (Riyadh),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,47.033995958584136,7.033995958584136,7.033995958584136,108,124
ce-network-dhahran,21,Google (Saudi Arabia),Google Careers (Saudi location filter),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,43.069271008445824,3.069271008445824,3.069271008445824,109,151
ce-network-dhahran,25,Elm,Elm Co-op Training Program (March 2026 Intake),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,45.930266895515125,5.930266895515125,5.930266895515125,110,141
ce-network-dhahran,30,EXPRO,COOP Training (Future Makers Program),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,47.033995958584136,7.033995958584136,7.033995958584136,111,125
ce-network-dhahran,33,National Center for Vegetation Cover Development & Combating Desertification (NCVC),COOP Training Program,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,49.09485196485726,9.094851964857263,9.094851964857263,112,111
ce-network-dhahran,34,Saudi Power Procurement Company (SPPC),Future Power – COOP Training Program,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,47.33042711163683,7.33042711163683,7.33042711163683,113,119
ce-network-dhahran,35,TBC (Tatweer Building Company),Cooperative Training Program,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,48.37879574005512,8.378795740055118,8.378795740055118,114,114
ce-network-dhahran,40,Saudi Power Procurement Company (SPPC) – Future Power (Business Admin COOP),Future Power – Business Administration COOP Training Program,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,50.65497552941453,10.654975529414529,10.654975529414529,115,103
ce-network-dhahran,46,ROSHN | COOP Trainee Program,COOP Trainee Program,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,49.85043124294122,9.85043124294122,9.85043124294122,116,107
ce-network-dhahran,50,SAB (Saudi Awwal Bank) | Cooperative Training Programme (COOP),SAB Cooperative Training Programme (COOP),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,56.32902551900603,16.32902551900603,16.32902551900603,117,48
ce-network-dhahran,65,Expenditure & Projects Efficiency Authority (EXPRO),Future Makers (صنّاع المستقبل) – Cooperative Training,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,48.37879574005512,8.378795740055118,8.378795740055118,118,115
ce-network-dhahran,66,Ministry of Finance (Saudi Arabia),Cooperative Training Program (Ministry of Finance),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,49.09485196485726,9.094851964857263,9.094851964857263,119,112
ce-network-dhahran,67,General Entertainment Authority (GEA),GEA Cooperative Training Program,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,47.033995958584136,7.033995958584136,7.033995958584136,120,126
ce-network-dhahran,82,Saudi Ground Services (SGS),COOP Program,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,47.033995958584136,7.033995958584136,7.033995958584136,121,127
ce-network-dhahran,83,CEER,Cooperative Training Program (COOP),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,47.033995958584136,7.033995958584136,7.033995958584136,122,128
ce-network-dhahran,95,ARDARA,COOP Training for Students,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,47.033995958584136,7.033995958584136,7.033995958584136,123,129
ce-network-dhahran,102,Visa,COOP Trainee (Jan 2026),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,49.85043124294122,9.85043124294122,9.85043124294122,124,108
ce-network-dhahran,117,Diriyah Company,Diriyah Co-op Training Program,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,46.27310651688954,6.273106516889541,6.273106516889541,125,140
ce-network-dhahran,118,Riyadh Air,Co-op – Riyadh Air,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,47.033995958584136,7.033995958584136,7.033995958584136,126,132
ce-network-dhahran,120,Lumi | لومي,COOP Intern 2025 – Lumi,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,46.414701460246285,6.414701460246285,6.414701460246285,127,138
ce-network-dhahran,121,webook.com,COOP Trainee Opportunities – webook.com,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,40.0,47.033995958584136,7.033995958584136,7.033995958584136,128,133
ce-network-dhahran,47,Microsoft | Ru'aa Program (Riyadh),Ru'aa Program Internship (Solution Engineering),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,39.0,52.70849727708739,13.708497277087389,13.708497277087389,129,84
ce-network-dhahran,77,Tabby,Intern Backend (GO) Engineer,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,39.0,53.999171569028725,14.999171569028725,14.999171569028725,130,69
ce-network-dhahran,78,Tabby,Intern Frontend Engineer,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,39.0,53.24440180116456,14.244401801164557,14.244401801164557,131,78
ce-network-dhahran,79,Tabby,Intern Data Engineer,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,39.0,57.8438751353671,18.8438751353671,18.8438751353671,132,37
ce-network-dhahran,80,Tabby,No-Code / AI Agents Engineering Intern,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,39.0,51.92969356134212,12.92969356134212,12.92969356134212,133,88
ce-network-dhahran,144,Mirai (Scopely) | مِراي,AI Engineering Intern (GenAI),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,39.0,53.87215495997425,14.872154959974253,14.872154959974253,134,72
ce-network-dhahran,153,Lockheed Martin,Tamheer Space Internship (Riyadh),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,39.0,41.59021491267596,2.590214912675961,2.590214912675961,135,159
ce-network-dhahran,156,Meel | ميل,"Software Developer Internship (Remote, min 2 months)",Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,39.0,53.38107775095703,14.381077750957033,14.381077750957033,136,75
ce-network-dhahran,158,SMART Technology Solutions | سمارت لحلول التقنية,R&D Intern (Riyadh),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,39.0,51.31159974327042,12.31159974327042,12.31159974327042,137,93
ce-network-dhahran,159,Knodemy Inc.,AI Developer & Tech Trainer Intern - Riyadh,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,39.0,53.20644558636687,14.206445586366868,14.206445586366868,138,80
ce-network-dhahran,160,Water Transmission Company | شركة نقل المياه,Tamheer Internship Program (HRIS / Engineering & PM - Riyadh),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,39.0,51.34313637694888,12.343136376948877,12.343136376948877,139,92
ce-network-dhahran,103,Zain KSA,Evolve Program (Fresh Graduates),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,37.0,47.02002684962519,10.02002684962519,10.02002684962519,140,134
ce-network-dhahran,51,Ministry of Finance (Saudi Arabia) | Cooperative Training Program,Cooperative Training Program,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,36.5,42.251385604132544,5.751385604132544,5.751385604132544,141,156
ce-network-dhahran,123,EjadTech - إيجاد التقنية,"Summer Internship Program 2025 (Computer, Data, and AI Majors)",Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,35.5,51.91454148060426,16.414541480604257,16.414541480604257,142,89
ce-network-dhahran,154,Markaba | مركبة,Start-up Software Intern – TAMHEER (Saudi nationals only),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,35.5,45.56862741380845,10.06862741380845,10.06862741380845,143,144
ce-network-dhahran,28,"Zakat, Tax and Customs Authority (ZATCA)",Binaa-Alkafaat Program,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,35.0,35.98765405467034,0.9876540546703367,0.9876540546703367,144,166
ce-network-dhahran,22,BlackRock,Client & Product Summer Internship Programme (EMEA) - includes Riyadh,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,34.5,45.618332715050855,11.118332715050855,11.118332715050855,145,143
ce-network-dhahran,24,MOZN,Data Science Intern,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,34.5,53.24586265664952,18.74586265664952,18.74586265664952,146,77
ce-network-dhahran,44,PIF | Graduate Development Program,Graduate Development Program (GDP),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,34.5,43.97339302017848,9.473393020178477,9.473393020178477,147,147
ce-network-dhahran,58,Unifonic,Internship (Unifonic),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,34.5,40.60656198564422,6.10656198564422,6.10656198564422,148,163
ce-network-dhahran,114,Foodics,Foodics 360 Internship Program,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,34.5,42.33540328476917,7.835403284769171,7.835403284769171,149,153
ce-network-dhahran,125,Tamkeen Technologies,On the Job Training (Internship Program) — Technology field,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,34.5,42.33540328476917,7.835403284769171,7.835403284769171,150,154
ce-network-dhahran,148,Procter & Gamble (P&G),P&G LEADgen Internship Program 2026 (Riyadh),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,34.5,45.2589006484939,10.7589006484939,10.7589006484939,151,145
ce-network-dhahran,161,AFNOYS,"AI Automation Intern - KSA (Remote, 4 weeks)",Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,34.5,52.333412375510704,17.833412375510704,17.833412375510704,152,86
ce-network-dhahran,165,Innovative Solutions SA,Presales - Tamheer,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,33.5,41.95181811227089,8.451818112270892,8.451818112270892,153,158
ce-network-dhahran,168,هيئة التأمين | Insurance Authority,Tamheer Opportunity - Specialist of Information Security,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,33.5,41.04692204180531,7.54692204180531,7.54692204180531,154,161
ce-network-dhahran,59,Misk Foundation,Misk Traineeship / Internship Program,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,33.0,41.054548821401525,8.054548821401525,8.054548821401525,155,160
ce-network-dhahran,162,SAS,CareerStart@SAS 2026 - Presales Customer Intelligence Intern (Riyadh),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,33.0,51.49419075762892,18.49419075762892,18.49419075762892,156,91
ce-network-dhahran,164,ضالتي Dhallaty,Tech Intern: Fresh Grad or Student,Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,33.0,50.87609693955722,17.876096939557222,17.876096939557222,157,101
ce-network-dhahran,169,Snbla | سنبله,Paid Internship Program (FinTech),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,33.0,51.16846110212997,18.168461102129967,18.168461102129967,158,96
ce-network-dhahran,171,Infosys,Summer Intern (Infosys InStep ’26 – Bangalore),Computer engineering student at KFUPM in Dhahran seeking network engineer COOP.,CE,Dhahran,linux; c++,Computer Engineering,COOP,On-site,33.0,42.33540328476917,9.335403284769171,9.335403284769171,159,155
